,artist_name,track_name,track_id,popularity
0,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,96
1,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,83
2,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,77
3,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,78
4,Mariah Carey,Sleigh Ride,7sNjm4dhGxofcgJBw0wep4,44
5,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),2VkuxjlbnbaBiWYpdBGVol,45
6,Mariah Carey,Here Comes Santa Claus (Right Down Santa Claus Lane) / House Top Celebration (feat. Snoop Dogg & Jermaine Dupri),6OkevUybUFp70w4PhGdo63,40
7,Mariah Carey,When Christmas Comes - Magical Christmas Mix,3Pd2Rmoy7P5Sq1I7mU552I,40
8,Mariah Carey,All I Want For Christmas Is You - Magical Christmas Mix,4HldxXdg8tlzNrC5s45Smb,40
9,Mariah Carey,Sugar Plum Fairy - Magical Christmas Mix,5d5B4PO7p1iMgCDYbROvnc,39
10,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,97
11,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,94
12,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,94
13,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,90
14,Ariana Grande,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,86
15,Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,83
16,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,89
17,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
18,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,82
19,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,82
20,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,93
21,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
22,Jerry Butler,Ain't Understanding Mellow,5ehrJB4xFea5kph6jVoWtS,40
23,Chuck Berry,Brenda Lee,6q8K5OecXDxDAcvleP2Jxo,23
24,Jerry Butler,Ain't Understanding Mellow,1ljRPpImL8vWrF3kA1H8V0,24
25,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,2cxgEyUkMQRzQU1FOozdL1,21
26,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,34u3cZAHxcRGK55k5HfvmA,15
27,Brenda Lee,Jingle Bell Rock,1p76Dj4WwgHdr2AEjmWL1v,13
28,Ricky Van Shelton,Sweet Memories (with Brenda Lee),2au85kdFy1BjBy4McQwGrU,18
29,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,2i6wZYQF237WCwY8j9QSep,12
30,Arcade Player,Dakiti (16-Bit Bad Bunny & Jhay Cortez Emulation),74sMXgFr375v5R2h2ce4fr,3
31,Jhay Cortez,No Me Conoce - Remix,45Vh9TXTImEDJWLYKZ8Yv5,1
32,Jhay Cortez,No Me Conoce - Remix,7AxIUTibISfXcqpacAKvPo,24
33,Jhay Cortez,CÓMO SE SIENTE - Remix,2NkiShD4qSfgd2yjCqnAc9,15
34,8-Bit Arcade,Dakiti (8-Bit Bad Bunny & Jhay Cortez Emulation),6rZk29Yz8ObEwtJOIaACt5,6
35,Jhay Cortez,No Me Conoce - Remix,5sJjI5i4coRgKzIcXl8GnR,10
36,Jhay Cortez,No Me Conoce - Remix,2ZcNX5yIhHDGCYkKHpPjCe,11
37,Jhay Cortez,No Me Conoce - Remix,0R1hD4lSWK25nsCdJKWE4S,15
38,Jhay Cortez,CÓMO SE SIENTE - Remix,6JLhPiXgZuPyrQ40fBCPjj,9
39,Jhay Cortez,CÓMO SE SIENTE - Remix,53dWXBFjBMuntbcLUvGbPg,5
40,Bobby Helms,Jingle Bell Rock,7vQbuQcyTflfCIOu3Uzzya,89
41,Bobby Helms,Jingle Bell Rock,6xE98wKYt4vZk8j7cctjw8,77
42,Bobby Helms,Jingle Bell Rock,3hBXvHLlTHvnbwrPbeoyAj,83
43,Bobby Helms,Jingle Bell Rock - Single Version,2D9QSqfXI55AhZNVAk3oSu,3
44,Bobby Helms,Jingle Bell Rock - Single Version,3rgueonc7LynRsbLBiYBII,19
45,Bobby Helms,Jingle Bell Rock - Single Version,3cDTUmPPUT0HHtszLPZdvT,11
46,Bobby Helms,Jingle Bell Rock - Single Version,2O45RnrU60RCvwoP5JDLyc,16
47,Bobby Helms,Jingle Bell Rock - Single Version,6gH2q3E9liT572d0Ze0GCO,8
48,Bobby Helms,Jingle Bell Rock,16KWMWP1dl8zyidXtCIIz9,10
49,Bobby Helms,Jingle Bell Rock - Single Version,3pSv8OabACmPmY2ii33oKn,5
50,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD,95
51,BTS,Dynamite,0t1kP63rueHleOhQkYSXFY,94
52,BTS,Dynamite,4saklk6nie3yiGePpBwUoc,91
53,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,88
54,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,87
55,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne,87
56,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,86
57,BTS,Stay,3ndCsZfq8OVwwkz9mmZvUz,86
58,BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,84
59,BTS,ON,2QyuXBcV1LJ2rq01KhreMF,82
60,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,97
61,Maluma,Hawái - Remix,0GzuHFG4Ql6DoyxFRnIk3F,90
62,Juice WRLD,Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,84
63,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
64,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,84
65,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,81
66,The Weeknd,Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,80
67,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,86
68,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,84
69,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,82
70,Andy Williams,It's the Most Wonderful Time of the Year,5hslUAKq9I9CG2bAulFkHN,91
71,Andy Williams,Sleigh Ride,5ymVfeMK8cDew5vzntTuc7,75
72,Andy Williams,Happy Holiday / The Holiday Season,3sDdyBHQ60Cs1opmIyRvhp,71
73,Andy Williams,It's the Most Wonderful Time of the Year,1IcR6RlgvDczfvoWJSSY2A,67
74,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,66
75,Andy Williams,Joy to the World,6zEZP4TxHeuUWayM374aF1,0
76,Andy Williams,Joy to the World,3cMZXZoaSvRKS2ye9TvNaV,1
77,Andy Williams,Joy to the World,7IlF7Pij0JU7U9aW9Pndvu,0
78,Andy Williams,Joy to the World,6FAEecFepAIFl1RpgdBidK,0
79,Andy Williams,It's the Most Wonderful Time of the Year,6PHydwtSLzGi9WJ3MyE50k,64
80,Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,95
81,Megan Thee Stallion,Body,0A1hoCfMLkiAgvhWkkucJa,87
82,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
83,Megan Thee Stallion,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,81
84,Megan Thee Stallion,Cry Baby (feat. DaBaby),4aarlAfLKVCTxUDNgbwhjH,77
85,Megan Thee Stallion,Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,77
86,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,80
87,Megan Thee Stallion,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,76
88,Megan Thee Stallion,Don’t Stop (feat. Young Thug),3yv7994DWTEk3ihwy75YBQ,76
89,Megan Thee Stallion,Circles,08TILUAN56HJoS1d9mNRty,76
90,DaVido,Shopping Spree (feat. Chris Brown & Young Thug),1ln2sDL64h9Y0PJIrUogM6,58
91,Chris Brown,High End (feat. Future & Young Thug),6FwiZxKXipsyGw2CVZOzol,55
92,Chris Brown,High End (feat. Future & Young Thug),6gVuvyzstcVoGF3eGPkLQ6,38
93,Chris Brown,High End (feat. Future & Young Thug),7kJFsg4IslKWan36EuGkxl,29
94,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,88
95,Chris Brown,City Girls,1rJUbH0v2E8t1GY4OAUTeC,68
96,Chris Brown,Say You Love Me,4xrpNY9y0FZnxVznSwM4cw,63
97,Chris Brown,Big Slimes (feat. Gunna & Lil Duke),4dhZy7EbsbhwIS7C6Ct8mI,56
98,Chris Brown,She Bumped Her Head (feat. Gunna),21dG6mNMHwkogPh7V5e83A,57
99,Chris Brown,Go Crazy,2cKJmkbLEg5zcar0QpioUw,56
100,José Feliciano,Feliz Navidad,0oPdaY4dXtc3ZsaG17V972,83
101,José Feliciano,Feliz Navidad,7xQmVmSfCt4LD9H2uFoWOO,67
102,José Feliciano,Feliz Navidad,3rLAEFEQyNq0I9BFq4P3XG,57
103,José Feliciano,Feliz Navidad,5HVzkMOJkUqWmV7Kvak11l,1
104,José Feliciano,Tu Recuerdo Y Yo,08UZhBYpZt7T6z0l5jsZcv,0
105,José Feliciano,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",606WoZeEY2gs7wCne8VPUN,50
106,Farruko,Su Hija Me Gusta,5N1EdvOZKDKKIcwBcj3VmR,56
107,José Feliciano,California Dreamin',3rU0sziIji4mxvd39x6Z5X,52
108,José Feliciano,Qué Será,6idfK1mtEHiow7mHGnqhAd,49
109,José Feliciano,La Copa Rota,6H4RtasCxdA39YEndc3mjH,48
110,Nat King Cole,The Christmas Song (Merry Christmas To You),4PS1e8f2LvuTFgUs1Cn3ON,85
111,Nat King Cole,Joy To The World,1VuAamHM7P3VQQEXYGG3Uu,81
112,Nat King Cole,The Happiest Christmas Tree,5aJP0MZjb8LtPAT5WicCZm,73
113,Nat King Cole,O Tannenbaum,0aJcR4COHLndzrJya4nBBc,72
114,Nat King Cole,Deck The Hall,0rHToGels2lt8Y0mCYoF90,73
115,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth),4xXMJbzVQSCyprr4PG5sBj,72
116,Nat King Cole,L-O-V-E,4QxDOjgpYtQDxxbWPuEJOy,71
117,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth) - Remastered,4FQJyi8gnbhKy623wNx6Ps,58
118,Nat King Cole Trio,The Christmas Song (Chestnuts Roasting on an Open Fire),3ceMwoo0pppZwVozHMgoHe,56
119,Natalie Cole,Unforgettable (Duet with Nat King Cole),48D177fBErMz5p4zeAW1N5,64
120,Ava Max,Christmas Without You,1QLZKzC2pjP4ySf4ALrNhm,82
121,Ava Max,Kings & Queens,7a53HqqArd4b9NF4XAmlbI,82
122,AJ Mitchell,Slow Dance,5FNS5Vj69AhRGJWjhrAd01,76
123,Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,79
124,Ava Max,My Head & My Heart,1KixkQVDUHggZMU9dUobgm,78
125,Alan Walker,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,81
126,Ava Max,Salt,5iyZwawawLjHYpX4MxUKVF,76
127,Ava Max,Who's Laughing Now,1Pmp486RrLRkaEkE3HFHXP,78
128,Ava Max,Not Your Barbie Girl,4fkM7M4Uo5AUASnnsRC7EZ,71
129,Witt Lowry,Into Your Arms (feat. Ava Max),0b11D9D0hMOYCIMN3OKreM,76
130,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,96
131,Billie Eilish,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,90
132,Billie Eilish,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,88
133,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,87
134,Billie Eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,89
135,Billie Eilish,my future,2ygvZOXrIeVL4xZmAWJT2C,84
136,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,83
137,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,81
138,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,83
139,Billie Eilish,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,81
140,Wham!,Last Christmas,2FRnf9qhLbvw8fu4IBXx78,87
141,Wham!,Last Christmas - Remastered,6wn2nmFn3wDuiMldRiuRuL,85
142,Silver,Wham Bam Shang-A-Lang,3qrEG6rQ9Qm72MNWeUKKiU,66
143,Wham!,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,80
144,Wham!,Everything She Wants,5hXEcqQhEjfZdbIZLO8mf2,66
145,Wham!,Last Christmas,77nF1t4qesuOJRd8lbIzNX,67
146,Wham!,Club Tropicana,6tASfEUyB7lE2r6DLzURji,67
147,Wham!,I'm Your Man,2gG7E5OZi5D5QLRIctv63z,63
148,Stevie Ray Vaughan,Wham,42DFAOfH92om07FwNqX2Ye,36
149,The J. Geils Band,Whammer Jammer,6ED55VLiJwnaWEuo45f6MF,39
150,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,2uFaJJtFpPDc5Pa95XzTvg,90
151,Dean Martin,Silver Bells,4QX5pZQpQTgVlkqfUTDim0,79
152,Dean Martin,"Baby, It's Cold Outside",4MrfQL4TYQXJBlZYpAHTuE,77
153,Dean Martin,"Baby, It's Cold Outside - Remastered",4uQqahi1iUP35xE2qGdKdo,74
154,Dean Martin,Rudolph The Red-Nosed Reindeer,2L9QLAhrvtP4EYg1lY0Tnw,79
155,Tess Henley,Dean Martin,7BvUMxQHBNBPb7haFvvKwG,41
156,The Alchemist,Dean Martin Steaks (feat. Roc Marciano),3NMHFndbcpJdBBD6cIUGTF,22
157,Club des Belugas,Dean Martin - Mambo Italiano,3jfl9qdxIM16NqEYDMC0XO,32
158,Martin Garrix,Used To Love (with Dean Lewis),7pWK1kMgHy5lNNiIfuRbkP,73
159,Carnage,Together (feat. Elderbrook & MIKE DEAN),5991u5bqBb19XqhjoAraZz,51
160,The Ronettes,Sleigh Ride,5ASM6Qjiav2xPe7gRkQMsQ,88
161,The Ronettes,Frosty the Snowman,7n5m8nDAnyXo81tr4B3Bcw,76
162,The Ronettes,Sleigh Ride,46UMwpkxyIwzqhsaONm4wf,72
163,The Ronettes,Be My Baby,2G2YzndIA6jeWFPBXhUjh5,70
164,The Ronettes,Sleigh Ride,7fUYUcWy853HS8YJn0b3Sr,71
165,The Ronettes,I Saw Mommy Kissing Santa Claus,0EwuAHdON2ma8UBa7Flpee,62
166,The Ronettes,Be My Baby,1WN4uNclrDuczTO3bCr8s1,60
167,The Ronettes,Frosty the Snowman,1oyHrYZ76akL8DlztHUbRP,59
168,The Ronettes,Sleigh Ride,1CBg1D0t4FMLbco3posN7b,61
169,The Ronettes,Be My Baby,64tCsJOa1BkDS09PuqTEy6,55
170,Burl Ives,A Holly Jolly Christmas - Single Version,77khP2fIVhSW23NwxrRluh,81
171,Burl Ives,Rudolph The Red-Nosed Reindeer,47otoIkhx3fkdivEXL5OB6,75
172,Burl Ives,A Holly Jolly Christmas - Single Version,6XzpeMXDvLC86GvAfnUsIA,79
173,Burl Ives,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",5EmYSWE2LpTd4hXxPYdbSf,67
174,Burl Ives,A Holly Jolly Christmas - Single Version,3I4X8mL9CJQgErNyAopSiv,1
175,Burl Ives,A Holly Jolly Christmas - Single Version,4GVYLg1qHyToGonrFg9tgW,66
176,Burl Ives,Rudolph The Red Nosed Reindeer,56JVpMPUMu2bhZHTARoQUP,67
177,Burl Ives,A Holly Jolly Christmas - Single Version,3BAuW5S4JgdfHvcPY8idKU,11
178,Burl Ives,Rudolph The Red Nosed Reindeer,6PiMVbfi2VPymMRW87HobO,8
179,Burl Ives,Rudolph The Red-Nosed Reindeer,1u0G8svzS1UV9ufRwd9PjX,8
180,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,97
181,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,94
182,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,94
183,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,90
184,Ariana Grande,motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,86
185,Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,83
186,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,89
187,Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,83
188,Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,82
189,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,82
190,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,79
191,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,72
192,AJR,100 Bad Days,17FK4etx1u2NK60cptINMS,70
193,AJR,Weak,5DZwnLxHjWTZaz9jOpRhxb,70
194,AJR,Sober Up (feat. Rivers Cuomo),5jiYx70OBzEI99jx1Gn3FN,67
195,AJR,Bummerland,33n9hKYymXgXV0p6j2zYp9,65
196,AJR,Karma,3VygfAvvgVaJUeaBUSzlZu,63
197,AJR,I'm Ready,2dgFqylK6gyILa4HY65u0y,65
198,AJR,Let the Games Begin,2pwnEzgIzYL4AOw4ousjkB,64
199,AJR,Netflix Trip,2fmlkobTesiSyyzVYa6nkX,60
200,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD,95
201,BTS,Dynamite,0t1kP63rueHleOhQkYSXFY,94
202,BTS,Dynamite,4saklk6nie3yiGePpBwUoc,91
203,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,88
204,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,87
205,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne,87
206,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,86
207,BTS,Stay,3ndCsZfq8OVwwkz9mmZvUz,86
208,BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,84
209,BTS,ON,2QyuXBcV1LJ2rq01KhreMF,82
210,Kelly Clarkson,Underneath the Tree,3YZE5qDV7u1ZD1gZc47ZeR,84
211,Kelly Clarkson,Under The Mistletoe,2K4XbdyLxi9jhqVQeyUKRK,78
212,Kelly Clarkson,Wrapped in Red,5fclVBnzaGrbucvVMC228o,70
213,Kelly Clarkson,Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,72
214,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66
215,Kelly Clarkson,Because of You,3f3omU8n47Mqyab5nCaGyT,71
216,Kelly Clarkson,Broken & Beautiful,1Y9cAYTmyWJCcmfqdG2I29,72
217,John Legend,"Baby, It's Cold Outside (feat. Kelly Clarkson)",0ImOL4s238XPV8d2DKTJ2D,70
218,Kelly Clarkson,Heartbeat Song,7FC9Lng8iXU081lbigu8m8,67
219,Kelly Clarkson,I Dare You,0o58NWBiVXewJNfNDKQyjw,66
220,Morgan Wallen,7 Summers,0tbjiOUl4k492KPdWZS9sy,82
221,Morgan Wallen,More Than My Hometown,0eBXyY4SatzpE7opnzgXvz,81
222,Morgan Wallen,Somebody’s Problem,0SErdEdRcVX1uJCf1eTGYH,81
223,Morgan Wallen,Whiskey Glasses,6foY66mWZN0pSRjZ408c00,81
224,Morgan Wallen,Chasin' You,5MwynWK9s4hlyKHqhkNn4A,80
225,Morgan Wallen,Cover Me Up,7Jd0VVrzeTTWipxSzJ81aC,78
226,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,79
227,Morgan Wallen,Still Goin Down,096YtKWNRXdmYKFLelSBto,77
228,Morgan Wallen,This Bar,3746VOqCr3ys3lQdhmDoyH,75
229,Morgan Wallen,Livin’ The Dream,2L4YgbxxwmwafMqLIjSx8q,75
230,Andy Williams,It's the Most Wonderful Time of the Year,5hslUAKq9I9CG2bAulFkHN,91
231,Andy Williams,Sleigh Ride,5ymVfeMK8cDew5vzntTuc7,75
232,Andy Williams,Happy Holiday / The Holiday Season,3sDdyBHQ60Cs1opmIyRvhp,71
233,Andy Williams,It's the Most Wonderful Time of the Year,1IcR6RlgvDczfvoWJSSY2A,67
234,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,66
235,Andy Williams,Joy to the World,6FAEecFepAIFl1RpgdBidK,0
236,Andy Williams,It's the Most Wonderful Time of the Year,6PHydwtSLzGi9WJ3MyE50k,64
237,Andy Williams,It's the Most Wonderful Time of the Year,0dQoHmJLo9WM68EB7wUFsr,63
238,Andy Williams,It's the Most Wonderful Time of the Year,5RPVSzZW6R0pUza8Hs2sC7,60
239,Andy Williams & Claudine Longet,Let It Be Me,5Z3kQK39sQZFHiHAtZlXwz,23
240,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,25leEEaz1gIpp7o21Fqyjo,79
241,Gene Autry,Rudolph the Red-Nosed Reindeer,1dtIaSlyrLI04sqYa8nLyN,70
242,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,3i8j2dKXChkErfi8jsDDuH,68
243,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),4alUHNz5SiX3h4ML2ZebSp,58
244,Gene Autry,Frosty The Snow Man,03Q3SlCVD0bbuClaMXO2Ht,56
245,Gene Autry,Frosty the Snowman,5pMZO580uekpfOoJcqF0ld,56
246,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane) (with Vocal Group) - 1947 Version,22naVVqr5Z4uN8wBWt23aO,54
247,Gene Autry,Up On The House Top,4V3vrAqZhEHimov4qO8m5C,52
248,Gene Autry,Frosty the Snowman,5Nxz3eCipTQAqNveRNUtgZ,53
249,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,2PtKui5SZQf4KtAGiEJh7B,55
250,Bing Crosby,White Christmas,4so0Wek9Ig1p6CRCHuINwW,85
251,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,5aDoUmxBsbdpS16alksb5Z,80
252,Bing Crosby,Winter Wonderland - Remastered 2006,2IuUMx3uxxJAHcH41aYtn0,79
253,Bing Crosby,The Little Drummer Boy - Remastered 2006,0pAT3JUEjIiqUkwxE0vbBQ,76
254,Bing Crosby,Mele Kalikimaka - Single Version,1GQ3cCJMAhLqWARyVZWxnO,74
255,Bing Crosby,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,6OJdXv1Q5OdLgYolFEunJ4,73
256,Bing Crosby,Twelve Days Of Christmas,0cAhE2iDJApegDnVRx6fCK,73
257,Bing Crosby,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,4BgkhT5HythXhIBqU2WvhX,72
258,Bing Crosby,Mele Kalikimaka (Merry Christmas),04vLj9QUXoKdRlsp3gkURo,72
259,Bing Crosby,It's Beginning To Look Like Christmas,44mYhOVgerj2qPjkGDVA6n,71
260,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,93
261,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1HbA4N1MiOsPthALesGFR1,77
262,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),3Vtq7xQEK9GUG74dwGIqhM,56
263,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1zFwFZ112by5yUtZOysUJb,56
264,Sing2Piano,Monster (Originally Performed by Shawn Mendes & Justin Bieber) - Piano Karaoke Version,6Q1dBIu1t7wKHEqkIhuB7m,10
265,Sing2Piano,Monster (Higher Key) [Originally Performed by Shawn Mendes & Justin Bieber] - Piano Karaoke Version,32pOip1UTFEyeOhL7LzAlm,6
266,Playazzz,Monster (Karaoke Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),50tg6Ov4sfkjVI6o5xw3kE,0
267,Playazzz,Monster (Vocal Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),5ex4AyNUYqr7imHRSTjHqa,0
268,Playazzz,Monster (Instrumental Tribute Version Originally Performed By Shawn Mendes and Justin Bieber),3TamTTcxpDsUCE992eugvI,2
269,Michael Bublé,It's Beginning to Look a Lot like Christmas,5a1iz510sv2W9Dt1MvFd5R,91
270,Michael Bublé,Holly Jolly Christmas,5PuKlCjfEVIXl0ZBp5ZW9g,86
271,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),0Ie5uiv54KgCr7P4sYDTHl,82
272,Michael Bublé,Holly Jolly Christmas,6tjituizSxwSmBB5vtgHZE,75
273,Michael Bublé,It's Beginning to Look a Lot like Christmas,0lLdorYw7lVrJydTINhWdI,74
274,Michael Bublé,I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,72
275,Dolly Parton,"Cuddle Up, Cozy Down Christmas",1deT8vP3lOVU3XFAKHsSc3,78
276,Michael Bublé,Santa Claus Is Coming to Town,1RMDXedcRno6rDBCbNHDJf,80
277,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),5qXUIehZetSx94f6QNT88w,76
278,Michael Bublé,Haven't Met You Yet,4fIWvT19w9PR0VVBuPYpWA,74
279,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,25leEEaz1gIpp7o21Fqyjo,79
280,Gene Autry,Rudolph the Red-Nosed Reindeer,1dtIaSlyrLI04sqYa8nLyN,70
281,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,3i8j2dKXChkErfi8jsDDuH,68
282,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),4alUHNz5SiX3h4ML2ZebSp,58
283,Gene Autry,Frosty The Snow Man,03Q3SlCVD0bbuClaMXO2Ht,56
284,Gene Autry,Frosty the Snowman,5pMZO580uekpfOoJcqF0ld,56
285,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane) (with Vocal Group) - 1947 Version,22naVVqr5Z4uN8wBWt23aO,54
286,Gene Autry,Up On The House Top,4V3vrAqZhEHimov4qO8m5C,52
287,Gene Autry,Frosty the Snowman,5Nxz3eCipTQAqNveRNUtgZ,53
288,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,2PtKui5SZQf4KtAGiEJh7B,55
289,Darlene Love,Christmas (Baby Please Come Home),46pF1zFimM582ss1PrMy68,80
290,Darlene Love,Christmas (Baby Please Come Home),2DomOAEa6ghF8BzOES61tK,73
291,Darlene Love,Christmas (Baby Please Come Home),47ohYW8e7dxCYn9qbUMBCI,70
292,Darlene Love,Winter Wonderland,12YAgUbl6Uk9E7fzopF4Ji,59
293,Darlene Love,A Marshmallow World,7GNsHkiYPcQQjvhTiILFUL,58
294,Darlene Love,All Alone on Christmas,5LcXgvFrPx26X8ZexNMT0s,64
295,Darlene Love,All Alone on Christmas,7kwAGjaoIvIEfL2poi9A1U,38
296,Darlene Love,White Christmas,7pqJBKdrlDKvpmNnTCFkJ6,32
297,Darlene Love,Winter Wonderland,51KCex2aoD4Ni2cRF5mFWe,34
